log_timestamp,ip,raw,day,hour,minute
1601288759873,192.168.96.216,60.208.234.102 - - [28/Sep/2020:18:25:59 +0800] "GET /bidsdk?iclicashsid=ZjUwM2JhOTVmNDk1NTNlZTFjZmEwLjUxNTE3MzUt&opt_ab_test_id=75626&opt_ab_trace=0&opt_ad_context=&opt_androidid=e1d409710c66028b&opt_app_pkgid=com.jifen.qukan&opt_app_vc=30997000&opt_app_vn=3.9.97.000.0923.1549&opt_bootstrap_v=1.371&opt_brand=HONOR&opt_channel=&opt_current_index=0&opt_current_page=0&opt_dsp_bidding_mode=rtb&opt_dsp_sdk_version=&opt_dsp_slotid=4000193694195773&opt_exp_id=1%2C79562%2C82572%2C82731&opt_ideaid=0&opt_imei=862013046179040&opt_imsi=460027641821402&opt_limit_price=0&opt_mediaid=80000001&opt_meid=&opt_memberid=148022509&opt_model=HRY-AL00Ta&opt_nettype=NETTYPE_WIFI&opt_oaid=b77fd0b6-c5be-5c2d-aef6-58b221a83c2d&opt_orientation=0&opt_os_version=9&opt_report_type=0&opt_sdk_adtype=4&opt_searchid=ZjUwM2JhOTVmNDk1NTNlZTFjZmEwLjUxNTE3MzUt&opt_seq_id=1&opt_slotid=7528745&opt_src=GDT&opt_unique_slotid=null&opt_v=2.840&os=Android&sh=2139&sw=1080&t=dsp_reqid&timestamp=1601288759021&v=1.6.0 HTTP/1.1" 200 0 "-" "Dalvik/2.1.0 (Linux; U; Android 9; HRY-AL00Ta Build/HONORHRY-AL00Ta)" "60.208.234.102" "-" 0.000 "tuid=zr-8cQZZqXw4GkbUooCk-w" "tkid=ACHOv7xxBlmpfDgaRtSigKT7r2odG1nSsOA0NzUxNDk1MDg5NTIyNQ",2020-09-28,18,25
1601288759755,192.168.97.85,117.136.106.99 - - [28/Sep/2020:18:25:59 +0800] "GET /bidsdk?iclicashsid=YjFkZDgxZmFhMzc4MjE0ZDU0N2QwLjA5NjEwMTMt&opt_ab_test_id=&opt_ab_trace=0&opt_ad_context=&opt_androidid=64a11cbdd875057c&opt_app_pkgid=com.lechuan.mdwz&opt_app_vc=102500&opt_app_vn=1.25.0.0927.1150&opt_bootstrap_v=1.372&opt_brand=OPPO&opt_channel=&opt_current_index=0&opt_current_page=0&opt_dsp_bidding_mode=rtb&opt_dsp_sdk_version=2.9.7.0&opt_dsp_slotid=920190603&opt_exp_id=3%2C47297%2C57818%2C62106%2C66928%2C67832%2C69657%2C75249%2C75272%2C75297%2C76044%2C76047%2C76137%2C76370%2C77709%2C77718%2C77747%2C79337%2C79478%2C79480%2C79761%2C79889%2C80277%2C80654%2C80745%2C80835%2C81280%2C81499%2C81622%2C81712%2C81718%2C81722%2C82236%2C82408%2C82486%2C82545%2C82577%2C82716&opt_ideaid=0&opt_imei=&opt_imsi=&opt_limit_price=0&opt_mediaid=80004786&opt_meid=&opt_memberid=436456624&opt_model=PDYT20&opt_nettype=NETTYPE_LTE&opt_oaid=D7FD152BC9704B668CC564F30EA07E17f09bfa524bbf786443e806c840daebb2&opt_orientation=0&opt_os_version=10&opt_report_type=0&opt_sdk_adtype=3&opt_searchid=YjFkZDgxZmFhMzc4MjE0ZDU0N2QwLjA5NjEwMTMt&opt_seq_id=1&opt_slotid=7930188&opt_src=TOUTIAO&opt_unique_slotid=null&opt_v=2.830-spe01&os=Android&sh=2158&sw=1080&t=dsp_reqid&timestamp=1601288728888&v=1.6.0 HTTP/1.1" 200 0 "-" "Dalvik/2.1.0 (Linux; U; Android 10; PDYT20 Build/QP1A.190711.020)" "117.136.106.99" "-" 0.000 "tuid=C_OOUId9eaWfaHMW5WqEFQ" "tkid=ACEL845Qh315pZ9ocxblaoQVeUhG5VjGaHRtZHd6",2020-09-28,18,25
1601288758806,192.168.86.70,114.87.209.113 - - [28/Sep/2020:18:25:58 +0800] "GET /bidsdk?iclicashsid=ZmJmYWU1ZDI5MmIwM2MyNzFkMDEwLjMwNDEwMTMt&opt_ab_test_id=75625&opt_ab_trace=0&opt_ad_context=&opt_androidid=427c5129b1d134c4&opt_app_pkgid=com.jifen.qukan&opt_app_vc=30997000&opt_app_vn=3.9.97.000.0923.1549&opt_bootstrap_v=1.371&opt_brand=HUAWEI&opt_channel=28&opt_current_index=1&opt_current_page=1&opt_dsp_bidding_mode=rtb&opt_dsp_sdk_version=&opt_dsp_slotid=2050690674485907&opt_exp_id=1%2C79562%2C82572%2C82731&opt_ideaid=0&opt_imei=&opt_imsi=&opt_limit_price=0&opt_mediaid=80000001&opt_meid=&opt_memberid=100832860&opt_model=CDY-AN00&opt_nettype=NETTYPE_WIFI&opt_oaid=7760ea48-ff0a-4c37-8e26-2d646bdf6a26&opt_orientation=0&opt_os_version=10&opt_report_type=0&opt_sdk_adtype=3&opt_searchid=ZmJmYWU1ZDI5MmIwM2MyNzFkMDEwLjMwNDEwMTMt&opt_seq_id=1&opt_slotid=7481000&opt_src=GDT&opt_unique_slotid=null&opt_v=2.840&os=Android&sh=2292&sw=1080&t=dsp_reqid&timestamp=1601288758135&v=1.6.0 HTTP/1.1" 200 0 "-" "Dalvik/2.1.0 (Linux; U; Android 10; CDY-AN00 Build/HUAWEICDY-AN00)" "114.87.209.113" "-" 0.000 "tuid=nxRS1D8hueLR98IgmXRw6Q" "tkid=ACGfFFLUPyG54tH3wiCZdHDpGdUrP2c-TUk0NzUxNDk1MDg5NTIyNQ",2020-09-28,18,25
1601288759777,192.168.97.85,117.83.146.219 - - [28/Sep/2020:18:25:59 +0800] "GET /bidsdk?baidu_ad_num=0&gdt_ad_num=0&iclicashsid=NzgzZTBiMmNjZjAxN2M1ZjFkNGQwLjQyOS0yMDUx&is_background=0&is_cache=0&ks_ad_num=0&opt_ab_test_id=&opt_ab_trace=0&opt_ad_context=&opt_androidid=f123849dd5e7b3e7&opt_app_pkgid=com.lechuan.midunovel&opt_app_vc=5311&opt_app_vn=5.31.1.0927.1129&opt_bootstrap_v=1.372&opt_brand=HUAWEI&opt_channel=&opt_current_index=0&opt_current_page=0&opt_dsp_bidding_mode=rtb&opt_dsp_sdk_version=2.830-spe01&opt_dsp_slotid=7632373&opt_exp_id=3%2C47296%2C62105%2C66928%2C67832%2C69657%2C75153%2C75298%2C76046%2C76369%2C77707%2C77748%2C80277%2C80655%2C80836%2C81280%2C81499%2C81623%2C81718%2C81730%2C82236%2C82351%2C82407%2C82544%2C82718&opt_ideaid=0&opt_imei=865583039949747&opt_imsi=460018861234714&opt_limit_price=0&opt_mediaid=80001098&opt_meid=&opt_memberid=71897739&opt_model=LON-AL00&opt_nettype=NETTYPE_WIFI&opt_oaid=ffffbf7b-f57b-15ff-7bdb-3ef7eff39a1b&opt_orientation=0&opt_os_version=9&opt_report_type=0&opt_sdk_adtype=3&opt_searchid=NzgzZTBiMmNjZjAxN2M1ZjFkNGQwLjQyOS0yMDUx&opt_seq_id=1&opt_slotid=7632373&opt_src=ADX&opt_unique_slotid=null&opt_v=2.830-spe01&os=Android&sh=1920&sw=1080&t=dsp_reqid&timestamp=1601288759179&toutiao_ad_num=0&v=1.6.0 HTTP/1.1" 200 0 "-" "Dalvik/2.1.0 (Linux; U; Android 9; LON-AL00 Build/HUAWEILON-AL00)" "117.83.146.219" "-" 0.000 "tuid=psNnYH6B-92A5M7bVIDYaw" "tkid=ACGmw2dgfoH73YDkzttUgNhrZ89CKS3H6IhtaWR1",2020-09-28,18,25
1601288759647,192.168.95.51,183.211.184.49 - - [28/Sep/2020:18:25:59 +0800] "GET /bidsdk?gdt_ad_num=0&iclicashsid=YmVlNDk0MzlhNjg3MzU4MmQyOTgwLjg0OS0yMDUx&is_background=0&is_cache=0&opt_ab_test_id=&opt_ab_trace=0&opt_ad_context=&opt_androidid=944c035c66c38cd7&opt_app_pkgid=com.lechuan.midunovel&opt_app_vc=5300&opt_app_vn=5.30.0.0918.1210&opt_bootstrap_v=1.371&opt_brand=OPPO&opt_channel=&opt_current_index=0&opt_current_page=0&opt_dsp_bidding_mode=rtb&opt_dsp_sdk_version=2.821&opt_dsp_slotid=7632373&opt_exp_id=3%2C47296%2C62106%2C66927%2C67831%2C69659%2C75154%2C75298%2C76369%2C77710%2C77747%2C80277%2C80654%2C80836%2C81279%2C81500%2C81533%2C81623%2C81712%2C81718%2C81729%2C82235%2C82362%2C82409%2C82487%2C82544%2C82718&opt_ideaid=0&opt_imei=862282046410396&opt_imsi=460028629459217&opt_limit_price=0&opt_mediaid=80001098&opt_meid=&opt_memberid=&opt_model=PBFT00&opt_nettype=NETTYPE_WIFI&opt_oaid=&opt_orientation=0&opt_os_version=8.1.0&opt_report_type=0&opt_sdk_adtype=3&opt_searchid=YmVlNDk0MzlhNjg3MzU4MmQyOTgwLjg0OS0yMDUx&opt_seq_id=1&opt_slotid=7632373&opt_src=ADX&opt_unique_slotid=null&opt_v=2.821&os=Android&sh=1424&sw=720&t=dsp_reqid&timestamp=1601288759088&toutiao_ad_num=0&v=1.6.0 HTTP/1.1" 200 0 "-" "Dalvik/2.1.0 (Linux; U; Android 8.1.0; PBFT00 Build/OPM1.171019.026)" "183.211.184.49" "-" 0.000 "tuid=Eb2400WiZJ_K24X60WLGOQ" "tkid=ACERvbjTRaJkn8rbhfrRYsY5cTM-fRrrkzBtaWR1",2020-09-28,18,25
1601288759375,192.168.86.41,180.142.127.223 - - [28/Sep/2020:18:25:59 +0800] "GET /bidsdk?iclicashsid=Mzk2ZmRmNTM4ZmE3YTY1MTNiZGQwLjI2NTEwMTMx&opt_ab_test_id=&opt_ab_trace=0&opt_ad_context=&opt_androidid=df4726642472c580&opt_app_pkgid=com.lechuan.mdwz&opt_app_vc=102200&opt_app_vn=1.22.0.0903.1200&opt_bootstrap_v=1.371&opt_brand=HUAWEI&opt_channel=&opt_current_index=0&opt_current_page=0&opt_dsp_bidding_mode=rtb&opt_dsp_sdk_version=3.1.0&opt_dsp_slotid=5015000235&opt_exp_id=3%2C47296%2C54408%2C62106%2C66925%2C66928%2C67832%2C69656%2C75247%2C75272%2C75297%2C76047%2C76137%2C76370%2C77707%2C77726%2C77748%2C79336%2C79475%2C79479%2C79889%2C80278%2C80654%2C80746%2C80836%2C81280%2C81499%2C81622%2C81711%2C81719%2C81730%2C82236%2C82361%2C82389%2C82419%2C82544&opt_ideaid=0&opt_imei=&opt_imsi=&opt_limit_price=0&opt_mediaid=80004786&opt_meid=&opt_memberid=165260886&opt_model=JEF-AN00&opt_nettype=NETTYPE_LTE&opt_oaid=09d36294-6c07-4c24-a1f8-5f961b3f0272&opt_orientation=0&opt_os_version=10&opt_report_type=0&opt_sdk_adtype=3&opt_searchid=Mzk2ZmRmNTM4ZmE3YTY1MTNiZGQwLjI2NTEwMTMx&opt_seq_id=1&opt_slotid=7930188&opt_src=KUAISHOU&opt_unique_slotid=null&opt_v=2.810&os=Android&sh=2169&sw=1080&t=dsp_reqid&timestamp=1601288760210&v=1.6.0 HTTP/1.1" 200 0 "-" "Dalvik/2.1.0 (Linux; U; Android 10; JEF-AN00 Build/HUAWEIJEF-AN00)" "180.142.127.223" "-" 0.000 "tuid=FJqh0TYf0VQJXfvTBA1yew" "tkid=ACEUmqHRNh_RVAld-9MEDXJ7XDuWqvNy3q1tZHd6",2020-09-28,18,25
1601288759206,192.168.96.6,221.230.232.243 - - [28/Sep/2020:18:25:59 +0800] "GET /bidsdk?iclicashsid=NjQ2NjVmYTBjYzcyYjI5Y2NkMDYwLjEwOS0yMDQt&opt_ab_test_id=&opt_ab_trace=0&opt_ad_context=&opt_androidid=5ccef63a9b874367&opt_app_pkgid=com.jifen.qukan&opt_app_vc=30995000&opt_app_vn=3.9.95.000.0909.1541&opt_bootstrap_v=1.371&opt_brand=vivo&opt_channel=23&opt_current_index=9&opt_current_page=1&opt_dsp_bidding_mode=rtb&opt_dsp_sdk_version=3.2.1&opt_dsp_slotid=5015000222&opt_exp_id=1%2C67782%2C68535%2C69356%2C70949%2C75761%2C75936%2C77216%2C78612%2C78734%2C79011%2C79561%2C80369%2C81664%2C81677%2C81831%2C81956%2C82046%2C82096%2C82152%2C82365%2C82403%2C82540%2C82553%2C82743%2C82779%2C82780&opt_ideaid=0&opt_imei=867217036485136&opt_imsi=460020012150637&opt_limit_price=0&opt_mediaid=80000001&opt_meid=&opt_memberid=235500281&opt_model=vivo+Y66i&opt_nettype=NETTYPE_WIFI&opt_oaid=&opt_orientation=0&opt_os_version=7.1.2&opt_report_type=0&opt_sdk_adtype=3&opt_searchid=NjQ2NjVmYTBjYzcyYjI5Y2NkMDYwLjEwOS0yMDQt&opt_seq_id=1&opt_slotid=7000128&opt_src=KUAISHOU&opt_unique_slotid=null&opt_v=2.840&os=Android&sh=1280&sw=720&t=dsp_reqid&timestamp=1601288758536&v=1.6.0 HTTP/1.1" 200 0 "-" "Dalvik/2.1.0 (Linux; U; Android 7.1.2; vivo Y66i Build/N2G47H)" "221.230.232.243" "-" 0.000 "tuid=o-rry-uBT3yHAMCrVmHqXA" "tkid=ACGj6uvL64FPfIcAwKtWYepcyx3iMvNPJ1E0NzUxNDk1MDg5NTIyNQ",2020-09-28,18,25
1601288759625,192.168.91.1,123.245.220.15 - - [28/Sep/2020:18:25:59 +0800] "GET /bidsdk?gdt_ad_num=2&iclicashsid=NDU3ZTMwY2Y4ZWEwZDUwMWU2OGIwLjgyNy0yMDUx&is_background=0&is_cache=1&opt_ab_test_id=&opt_ab_trace=0&opt_ad_context=&opt_androidid=6b85edcaa6d88572&opt_app_pkgid=com.jifen.qukan&opt_app_vc=30997000&opt_app_vn=3.9.97.000.0923.1549&opt_bootstrap_v=1.371&opt_brand=HUAWEI&opt_channel=255&opt_current_index=5&opt_current_page=2&opt_dsp_bidding_mode=rtb&opt_dsp_sdk_version=2.840&opt_dsp_slotid=1026966&opt_exp_id=1%2C56114%2C67782%2C68533%2C69356%2C75762%2C75936%2C77216%2C78044%2C78733%2C79561%2C80369%2C81245%2C81443%2C81677%2C81685%2C81833%2C82047%2C82096%2C82133%2C82153%2C82201%2C82243%2C82253%2C82366%2C82403%2C82474%2C82565%2C82573%2C82731&opt_ideaid=0&opt_imei=&opt_imsi=&opt_limit_price=0&opt_mediaid=80000001&opt_meid=&opt_memberid=780144890&opt_model=FLA-AL20&opt_nettype=NETTYPE_WIFI&opt_oaid=af77f1f7-ffff-62bc-fb3f-9fddff460a20&opt_orientation=2&opt_os_version=9&opt_report_type=0&opt_sdk_adtype=3&opt_searchid=NDU3ZTMwY2Y4ZWEwZDUwMWU2OGIwLjgyNy0yMDUx&opt_seq_id=1&opt_slotid=1026966&opt_src=ADX&opt_unique_slotid=null&opt_v=2.840&os=Android&sh=2038&sw=1080&t=dsp_reqid&timestamp=1601288755874&toutiao_ad_num=2&v=1.6.0 HTTP/1.1" 200 0 "-" "Dalvik/2.1.0 (Linux; U; Android 9; FLA-AL20 Build/HUAWEIFLA-AL20)" "123.245.220.15" "-" 0.000 "tuid=PuwVE98Qcetqt1tIzulltg" "tkid=ACE-7BUT3xBx62q3W0jO6WW2uhRpVXLxo6k0NzUxNDk1MDg5NTIyNQ",2020-09-28,18,25
1601288758981,192.168.91.199,223.104.213.35 - - [28/Sep/2020:18:25:58 +0800] "GET /bidsdk?gdt_ad_num=2&iclicashsid=MTcwZDU1YWU5YmQ0NzE0MmI0ODgwLjkyNzEwMTM2&is_background=0&is_cache=1&opt_ab_test_id=&opt_ab_trace=0&opt_ad_context=&opt_androidid=b6a2e8374ac6efe5&opt_app_pkgid=com.jifen.qukan&opt_app_vc=30997000&opt_app_vn=3.9.97.000.0923.1549&opt_bootstrap_v=1.371&opt_brand=vivo&opt_channel=255&opt_current_index=5&opt_current_page=4&opt_dsp_bidding_mode=rtb&opt_dsp_sdk_version=2.840&opt_dsp_slotid=1025156&opt_exp_id=1%2C67782%2C79562%2C82572%2C82731&opt_ideaid=0&opt_imei=864289037735903&opt_imsi=460004262784599&opt_limit_price=0&opt_mediaid=80000001&opt_meid=&opt_memberid=418942818&opt_model=vivo+Y67&opt_nettype=NETTYPE_LTE&opt_oaid=&opt_orientation=1&opt_os_version=6.0&opt_report_type=0&opt_sdk_adtype=3&opt_searchid=MTcwZDU1YWU5YmQ0NzE0MmI0ODgwLjkyNzEwMTM2&opt_seq_id=1&opt_slotid=1025156&opt_src=ADX&opt_unique_slotid=null&opt_v=2.840&os=Android&sh=1280&sw=720&t=dsp_reqid&timestamp=1601288757561&toutiao_ad_num=2&v=1.6.0 HTTP/1.1" 200 0 "-" "Dalvik/2.1.0 (Linux; U; Android 6.0; vivo Y67 Build/MRA58K)" "223.104.213.35" "-" 0.000 "tuid=lGJ8G8-N1nASuFhrX-FMgA" "tkid=ACGUYnwbz43WcBK4WGtf4UyANwJfnMZbLBc0NzUxNDk1MDg5NTIyNQ",2020-09-28,18,25
1601277959206,192.168.86.63,111.33.248.214 - - [28/Sep/2020:15:25:59 +0800] "GET /bidsdk?iclicashsid=YzA4OTU2YWU4MmEzNDJjNWYyMWYwLjg1MjU1OTYz&opt_ab_test_id=&opt_ab_trace=0&opt_ad_context=&opt_androidid=e8f309af8f5c640c&opt_app_pkgid=com.jifen.qukan&opt_app_vc=30997000&opt_app_vn=3.9.97.000.0923.1549&opt_bootstrap_v=1.371&opt_brand=vivo&opt_channel=&opt_current_index=0&opt_current_page=0&opt_dsp_bidding_mode=rtb&opt_dsp_sdk_version=&opt_dsp_slotid=5020999684399654&opt_exp_id=1%2C67782%2C79562%2C82572%2C82731&opt_ideaid=0&opt_imei=864343042323955&opt_imsi=460078221612306&opt_limit_price=0&opt_mediaid=80000001&opt_meid=&opt_memberid=460275403&opt_model=V1934A&opt_nettype=NETTYPE_WIFI&opt_oaid=35621ade8a52cb0a878d9455c99f6a88205aaea7e5b73c9a0d3e1d3ab0a16ab9&opt_orientation=0&opt_os_version=9&opt_report_type=0&opt_sdk_adtype=4&opt_searchid=YzA4OTU2YWU4MmEzNDJjNWYyMWYwLjg1MjU1OTYz&opt_seq_id=1&opt_slotid=7565361&opt_src=GDT&opt_unique_slotid=null&opt_v=2.840&os=Android&sh=2130&sw=1080&t=dsp_reqid&timestamp=1601277958467&v=1.6.0 HTTP/1.1" 200 0 "-" "Dalvik/2.1.0 (Linux; U; Android 9; V1934A Build/PPR1.180610.011)" "111.33.248.214" "-" 0.000 "tuid=qL1prXXlOirsAdtz0yVTBQ" "tkid=ACGovWmtdeU6KuwB23PTJVMFZNi_r7ITkGY0NzUxNDk1MDg5NTIyNQ",2020-09-28,15,25
1601277959340,192.168.91.2,60.164.46.174 - - [28/Sep/2020:15:25:59 +0800] "GET /bidsdk?gdt_ad_num=0&iclicashsid=MWViN2E2MTc1ZjExZjExZjFhZWMwLjc4Ny0yMDQz&is_background=0&is_cache=1&opt_ab_test_id=75626&opt_ab_trace=0&opt_ad_context=&opt_androidid=c9ca19b47efbbec3&opt_app_pkgid=com.jifen.qukan&opt_app_vc=30996000&opt_app_vn=3.9.96.000.0916.2151&opt_bootstrap_v=1.371&opt_brand=vivo&opt_channel=255&opt_current_index=3&opt_current_page=1&opt_dsp_bidding_mode=rtb&opt_dsp_sdk_version=2.840&opt_dsp_slotid=1027423&opt_exp_id=1%2C67782%2C68534%2C75462%2C75626%2C75761%2C75935%2C77216%2C78612%2C79561%2C80368%2C80604%2C81092%2C81677%2C82046%2C82096%2C82152%2C82201%2C82253%2C82366%2C82372%2C82404%2C82450%2C82591%2C82595%2C82715%2C82725&opt_ideaid=0&opt_imei=&opt_imsi=&opt_limit_price=0&opt_mediaid=80000001&opt_meid=&opt_memberid=160409892&opt_model=vivo+Y83A&opt_nettype=NETTYPE_WIFI&opt_oaid=&opt_orientation=2&opt_os_version=8.1.0&opt_report_type=0&opt_sdk_adtype=3&opt_searchid=MWViN2E2MTc1ZjExZjExZjFhZWMwLjc4Ny0yMDQz&opt_seq_id=1&opt_slotid=1027423&opt_src=ADX&opt_unique_slotid=null&opt_v=2.840&os=Android&sh=1436&sw=720&t=dsp_reqid&timestamp=1601277949447&toutiao_ad_num=0&v=1.6.0 HTTP/1.1" 200 0 "-" "Dalvik/2.1.0 (Linux; U; Android 8.1.0; vivo Y83A Build/O11019)" "60.164.46.174" "-" 0.000 "tuid=-OTt9paKRJqS_mcbY6hiMA" "tkid=ACH45O32lopEmpL-ZxtjqGIwVUiQmQ0wlWA0NzUxNDk1MDg5NTIyNQ",2020-09-28,15,25
1601277959026,192.168.86.42,111.58.131.192 - - [28/Sep/2020:15:25:58 +0800] "GET /bidsdk?iclicashsid=NmQ3ODkwNmNmOTk1NTQ3YmY4MzIwLjE5My0yMDUt&opt_ab_test_id=&opt_ab_trace=0&opt_ad_context=&opt_androidid=3f10bec9ca6f709f&opt_app_pkgid=com.lechuan.mdwz&opt_app_vc=102500&opt_app_vn=1.25.0.0927.1150&opt_bootstrap_v=1.372&opt_brand=HONOR&opt_channel=&opt_current_index=0&opt_current_page=0&opt_dsp_bidding_mode=rtb&opt_dsp_sdk_version=&opt_dsp_slotid=7091927223592283&opt_exp_id=3%2C47295%2C54408%2C57817%2C62105%2C66927%2C67831%2C69658%2C75248%2C75272%2C75297%2C76044%2C76046%2C76136%2C76369%2C77715%2C77718%2C77749%2C79337%2C79476%2C79480%2C79889%2C80278%2C80654%2C80746%2C80836%2C81280%2C81500%2C81622%2C81718%2C81724%2C82018%2C82235%2C82409%2C82424%2C82545&opt_ideaid=0&opt_imei=867519037356343&opt_imsi=460029780241155&opt_limit_price=0&opt_mediaid=80004786&opt_meid=&opt_memberid=121582109&opt_model=BND-AL00&opt_nettype=NETTYPE_WIFI&opt_oaid=fefd5b7d-fef4-4e02-92f7-7dcffff59d97&opt_orientation=0&opt_os_version=9&opt_report_type=0&opt_sdk_adtype=3&opt_searchid=NmQ3ODkwNmNmOTk1NTQ3YmY4MzIwLjE5My0yMDUt&opt_seq_id=1&opt_slotid=7174416&opt_src=GDT&opt_unique_slotid=null&opt_v=2.830-spe01&os=Android&sh=2038&sw=1080&t=dsp_reqid&timestamp=1601277854352&v=1.6.0 HTTP/1.1" 200 0 "-" "Dalvik/2.1.0 (Linux; U; Android 9; BND-AL00 Build/HONORBND-AL00)" "111.58.131.192" "-" 0.000 "tuid=5wDqIJKQQYKfbAclFWOcsQ" "tkid=ACDnAOogkpBBgp9sByUVY5yx5ZU_7QEwPUBtZHd6",2020-09-28,15,25
1601277959753,192.168.95.49,124.23.133.253 - - [28/Sep/2020:15:25:59 +0800] "GET /bidsdk?iclicashsid=Yjc2NGVlYTIyYzQzOTM1NTAzZGYwLjU4MS0yMDUt&opt_ab_test_id=81951&opt_ab_trace=0&opt_ad_context=&opt_androidid=6864d08011710232&opt_app_pkgid=com.jifen.qukan&opt_app_vc=30997000&opt_app_vn=3.9.97.000.0923.1549&opt_bootstrap_v=1.371&opt_brand=HONOR&opt_channel=99&opt_current_index=0&opt_current_page=0&opt_dsp_bidding_mode=rtb&opt_dsp_sdk_version=3.2.1&opt_dsp_slotid=5015000222&opt_exp_id=1%2C64338%2C68535%2C75761%2C75935%2C77216%2C77817%2C77854%2C78353%2C78613%2C78734%2C78830%2C80369%2C80604%2C81091%2C81679%2C81831%2C81951%2C82096%2C82202%2C82366%2C82554%2C82595%2C82599%2C82627%2C82715%2C82726&opt_ideaid=0&opt_imei=&opt_imsi=&opt_limit_price=0&opt_mediaid=80000001&opt_meid=&opt_memberid=208315665&opt_model=TNY-AL00&opt_nettype=NETTYPE_WIFI&opt_oaid=fffe7ce5-7ef7-7fcb-97c7-ffeff7dfa937&opt_orientation=0&opt_os_version=10&opt_report_type=0&opt_sdk_adtype=3&opt_searchid=Yjc2NGVlYTIyYzQzOTM1NTAzZGYwLjU4MS0yMDUt&opt_seq_id=1&opt_slotid=1024335&opt_src=KUAISHOU&opt_unique_slotid=null&opt_v=2.840&os=Android&sh=2340&sw=1080&t=dsp_reqid&timestamp=1601277955847&v=1.6.0 HTTP/1.1" 200 0 "-" "Dalvik/2.1.0 (Linux; U; Android 10; TNY-AL00 Build/HUAWEITNY-AL00)" "124.23.133.253" "-" 0.000 "tuid=lY4bJbDzvNYAgiRopPYIzA" "tkid=ACGVjhslsPO81gCCJGik9gjMQF7RijH6G4g0NzUxNDk1MDg5NTIyNQ",2020-09-28,15,25
1601277959053,192.168.86.42,123.139.85.57 - - [28/Sep/2020:15:25:58 +0800] "GET /bidsdk?iclicashsid=MjIyZmJjNWRmNTdhNTk5ZWNjYjIwLjAxNTEwMTMt&opt_ab_test_id=&opt_ab_trace=0&opt_ad_context=&opt_androidid=6daee9f11162c747&opt_app_pkgid=com.lechuan.mdwz&opt_app_vc=102400&opt_app_vn=1.24.0.0917.1354&opt_bootstrap_v=1.371&opt_brand=HONOR&opt_channel=&opt_current_index=0&opt_current_page=0&opt_dsp_bidding_mode=rtb&opt_dsp_sdk_version=&opt_dsp_slotid=2031528223287657&opt_exp_id=3%2C47297%2C54409%2C57820%2C62105%2C66926%2C67832%2C69659%2C75154%2C75248%2C75272%2C75298%2C76136%2C76370%2C77710%2C77721%2C77749%2C79478%2C79480%2C79890%2C80277%2C80654%2C80746%2C80836%2C81280%2C81316%2C81500%2C81622%2C81712%2C81717%2C81724%2C82236%2C82359%2C82389%2C82543%2C82545&opt_ideaid=0&opt_imei=&opt_imsi=&opt_limit_price=0&opt_mediaid=80004786&opt_meid=&opt_memberid=145309469&opt_model=HLK-AL00&opt_nettype=NETTYPE_LTE&opt_oaid=bf7ffff1-5fee-261d-9fff-f4bffef9e445&opt_orientation=0&opt_os_version=10&opt_report_type=0&opt_sdk_adtype=3&opt_searchid=MjIyZmJjNWRmNTdhNTk5ZWNjYjIwLjAxNTEwMTMt&opt_seq_id=1&opt_slotid=9000157&opt_src=GDT&opt_unique_slotid=null&opt_v=2.810&os=Android&sh=2340&sw=1080&t=dsp_reqid&timestamp=1601277956024&v=1.6.0 HTTP/1.1" 200 0 "-" "Dalvik/2.1.0 (Linux; U; Android 10; HLK-AL00 Build/HONORHLK-AL00)" "123.139.85.57" "-" 0.000 "tuid=Qu8UPqTvRnj8U6grhrU_Ew" "tkid=ACFC7xQ-pO9GePxTqCuGtT8TAvjFRWGxMuxtZHd6",2020-09-28,15,25
1601277959576,192.168.86.72,123.55.86.75 - - [28/Sep/2020:15:25:59 +0800] "GET /bidsdk?iclicashsid=YTg3ZTZhMzFkZDgwODJmNzA2ZTQwLjUyOTU1OTY2&opt_ab_test_id=&opt_ab_trace=0&opt_ad_context=&opt_androidid=993b9893c3b02324&opt_app_pkgid=com.jifen.qukan&opt_app_vc=30997000&opt_app_vn=3.9.97.000.0923.1549&opt_bootstrap_v=1.371&opt_brand=Xiaomi&opt_channel=&opt_current_index=0&opt_current_page=0&opt_dsp_bidding_mode=rtb&opt_dsp_sdk_version=&opt_dsp_slotid=8010296125240516&opt_exp_id=1%2C79562%2C82572%2C82731&opt_ideaid=0&opt_imei=&opt_imsi=&opt_limit_price=0&opt_mediaid=80000001&opt_meid=&opt_memberid=455177424&opt_model=MI+8+SE&opt_nettype=NETTYPE_WIFI&opt_oaid=27b947d14b1de66a&opt_orientation=0&opt_os_version=10&opt_report_type=0&opt_sdk_adtype=4&opt_searchid=YTg3ZTZhMzFkZDgwODJmNzA2ZTQwLjUyOTU1OTY2&opt_seq_id=1&opt_slotid=7339022&opt_src=GDT&opt_unique_slotid=null&opt_v=2.840&os=Android&sh=2029&sw=1080&t=dsp_reqid&timestamp=1601277958242&v=1.6.0 HTTP/1.1" 200 0 "-" "Dalvik/2.1.0 (Linux; U; Android 10; MI 8 SE MIUI/V11.0.3.0.QEBCNXM)" "123.55.86.75" "-" 0.000 "tuid=4pAJ_bnJukM0i1ZMbaUizg" "tkid=ACHikAn9ucm6QzSLVkxtpSLOthpSTyOcqcI0NzUxNDk1MDg5NTIyNQ",2020-09-28,15,25
